y_pred,y_pred_proba
0,0.09385157700525808
0,0.41425268195988374
0,0.45634465665431645
0,0.03964424631613295
0,0.04574698765134839
0,0.09348966188635739
0,0.03761895317329045
0,0.03777411405133312
0,0.05137936790468615
0,0.15416730156893357
0,0.1217714085765122
0,0.03834568942988761
0,0.038070336530315885
0,0.4773612986042124
0,0.12225610080399965
0,0.11609384842122017
0,0.03834568942988761
0,0.12267302128956166
0,0.05671204182827053
0,0.04986464968561667
0,0.08688020269189241
0,0.08125394968187365
0,0.1152548099373956
0,0.03761895317329045
0,0.10826072832247062
0,0.0840947484057367
0,0.13191888059610898
0,0.03761895317329045
0,0.06442399741023477
0,0.06170912612290264
0,0.06720435378190025
0,0.11869742527326935
0,0.14240692259198615
0,0.40387610400831236
0,0.09127138403825752
0,0.07147302760920954
0,0.03897410278187959
0,0.05358699356647543
0,0.05064068875710363
0,0.10198189050428627
0,0.1165291986409262
0,0.054732292876965224
0,0.1278679431288983
0,0.1394639746850408
0,0.08186639713861231
0,0.048174338185726966
0,0.03841026823522216
0,0.12055550362491578
0,0.0704816787614968
0,0.10427443056390644
0,0.23727781181679786
0,0.1312754374472449
0,0.05559433139480547
0,0.09375464685513255
0,0.4501830157612591
0,0.04427618015267447
0,0.038070336530315885
0,0.09654935037164955
0,0.11277499605472638
0,0.05028011841223139
0,0.05084902506935568
0,0.05083628364885498
0,0.12119883457511592
0,0.09369368101682071
0,0.05080137806308921
0,0.13528147326196213
0,0.11352078559661333
0,0.14206490140672168
0,0.038070336530315885
0,0.11040664943184758
0,0.089088431132069
0,0.04464231757672357
0,0.11769907385881404
0,0.03860649532796355
0,0.4018297931856058
0,0.12966543862684748
0,0.03841026823522216
0,0.039435212508387364
0,0.09463001802775978
0,0.03761895317329045
0,0.13255328546531644
0,0.09205904953289487
0,0.10775409334203272
0,0.06229477235544222
0,0.09525738592871683
0,0.10764888675663982
0,0.12415713781544135
0,0.1070569863717338
0,0.04727189450039955
0,0.28322026173757153
0,0.1315441742806779
0,0.1096306395879045
0,0.06076195734663972
0,0.050689100148898936
0,0.08467076791170998
0,0.05438772455876627
0,0.40354521768437945
0,0.03783021893113642
0,0.03761895317329045
0,0.05777109362066055
0,0.42385491804234393
0,0.12249460343362316
0,0.09373731726819153
0,0.10061696752256978
0,0.10765006949017594
0,0.04307080710874455
0,0.06914940196708
0,0.05409145656992515
0,0.12310721144924948
0,0.46139711910045944
0,0.038070336530315885
0,0.052427348680714476
0,0.038070336530315885
0,0.1274746700880969
0,0.09645388751916785
0,0.09882625587157773
0,0.039553346915890936
0,0.054099931046518925
0,0.038070336530315885
0,0.06356003228980656
0,0.03959487031407461
0,0.042791155076786595
0,0.1171271424888029
0,0.03761895317329045
0,0.11012233787017792
0,0.05496029155874258
0,0.10596719873347533
0,0.0641220300850194
0,0.08584310395721474
0,0.03777411405133312
0,0.13103790070595686
0,0.038070336530315885
0,0.06535858813511855
0,0.0711619743727403
0,0.07055563141213826
0,0.03885099278167125
0,0.08587022726512752
0,0.03783021893113642
0,0.04708744130081206
0,0.043128436472752635
0,0.13655369179750249
0,0.16208053095959957
0,0.08010838571023973
0,0.09185085596630098
0,0.11951457879321925
0,0.03761895317329045
0,0.04978829679750343
0,0.042574550110047814
0,0.06249183537335342
0,0.06465883862142002
0,0.09768757628907106
0,0.06196815839805166
0,0.10856024196045427
0,0.11226194058822411
0,0.40547437178630935
0,0.10987038663286076
0,0.09470103026757953
0,0.03902243187564827
0,0.13946229364764567
0,0.4517393119657058
0,0.1092246164236809
0,0.456407902759049
0,0.04508413510693978
0,0.054792428869797766
0,0.1553916490527305
